label,rcp,ADM0_NAME,ADM1_NAME,WWF_MHTNAM,Freq
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,101
Suitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,174
Suitable4coffee/Suitable4cocoa,rcp85,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,56
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,46
Suitable4coffee/Suitable4cocoa,rcp45,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,44
Suitable4coffee/Suitable4cocoa,rcp85,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,5
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,16
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,65
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,21
Suitable4coffee/Suitable4cocoa,rcp45,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,37
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,19
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,85
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,14
Suitable4coffee/Suitable4cocoa,rcp85,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,21
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,8
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,5
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,8
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,10
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,6
