crop,layer,ADM0_NAME,ADM1_NAME,WWF_MHTNAM,Freq
THEOCA85,-1,Guatemala,Peten,Tropical and Subtropical Moist Broadleaf Forests,412
THEOCA45,1,Guatemala,Peten,Tropical and Subtropical Moist Broadleaf Forests,1229
THEOCA85,1,Guatemala,Peten,Tropical and Subtropical Moist Broadleaf Forests,1209
COFFAR45,-1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,63
COFFAR85,-1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,70
THEOCA45,-1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,28
THEOCA85,-1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,26
COFFAR45,1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,115
COFFAR85,1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,108
THEOCA45,1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,132
THEOCA85,1,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,134
COFFAR45,2,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,4
COFFAR85,2,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,4
THEOCA45,2,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,13
THEOCA85,2,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,16
COFFAR45,-1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,109
COFFAR85,-1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,126
THEOCA45,-1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA85,-1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,10
COFFAR45,1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,88
COFFAR85,1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,71
THEOCA45,1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,446
THEOCA85,1,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,442
COFFAR45,2,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,7
COFFAR85,2,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA45,2,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA85,2,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,5
COFFAR45,-1,Mexico,Queretaro,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,-1,Mexico,Queretaro,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,-1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR85,-1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,9
THEOCA45,-1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,8
THEOCA85,-1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,8
COFFAR45,1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,8
COFFAR85,1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,8
THEOCA45,1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,15
THEOCA85,1,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,15
COFFAR45,2,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR85,2,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA45,2,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA85,2,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR45,-1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,10
COFFAR85,-1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,13
COFFAR45,1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,13
COFFAR85,1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,10
THEOCA45,1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,96
THEOCA85,1,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,96
THEOCA45,2,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA85,2,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA45,-1,Mexico,Quintana Roo,Tropical and Subtropical Moist Broadleaf Forests,404
THEOCA85,-1,Mexico,Quintana Roo,Tropical and Subtropical Moist Broadleaf Forests,399
THEOCA45,1,Mexico,Quintana Roo,Tropical and Subtropical Moist Broadleaf Forests,489
THEOCA85,1,Mexico,Quintana Roo,Tropical and Subtropical Moist Broadleaf Forests,494
THEOCA85,2,Mexico,Quintana Roo,Tropical and Subtropical Moist Broadleaf Forests,15
COFFAR45,-1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,7
COFFAR85,-1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA45,-1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA85,-1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA45,1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,22
THEOCA85,1,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,22
THEOCA45,2,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,2
THEOCA85,2,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,2
COFFAR45,-1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,27
COFFAR85,-1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,27
THEOCA45,-1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA85,-1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,11
THEOCA45,1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,195
THEOCA85,1,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,191
THEOCA45,2,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,-1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,-1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,2
THEOCA45,-1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA85,-1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,5
COFFAR45,1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA45,1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,16
THEOCA85,1,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,14
COFFAR45,1,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,11
COFFAR85,1,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,11
COFFAR45,2,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,2,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,2
COFFAR45,-1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,42
COFFAR85,-1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,62
COFFAR45,1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,133
COFFAR85,1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,113
THEOCA45,1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,151
THEOCA85,1,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,151
COFFAR45,2,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,6
COFFAR85,2,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,11
THEOCA45,2,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,17
THEOCA85,2,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,17
COFFAR45,-1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,19
COFFAR85,-1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,20
THEOCA45,-1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,9
THEOCA85,-1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR45,1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,6
COFFAR85,1,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,5
COFFAR45,-1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,10
COFFAR85,-1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,13
THEOCA45,-1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA85,-1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,4
COFFAR45,1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,25
COFFAR85,1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,22
THEOCA45,1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,42
THEOCA85,1,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,41
COFFAR45,2,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,4
COFFAR85,2,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA45,-1,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA85,-1,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,1,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,1,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,1,El Salvador,San Vicente,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,1,El Salvador,San Vicente,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,1,El Salvador,Santa Ana,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR85,1,El Salvador,Santa Ana,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR45,-1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,61
COFFAR85,-1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,73
THEOCA45,-1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA85,-1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,2
COFFAR45,1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,36
COFFAR85,1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,24
THEOCA45,1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,91
THEOCA85,1,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,95
THEOCA45,2,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,2
THEOCA85,2,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,2
COFFAR45,-1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,12
COFFAR85,-1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,15
THEOCA45,-1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,18
THEOCA85,-1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,21
COFFAR45,1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR85,1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA45,1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,14
THEOCA85,1,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,11
COFFAR45,1,Guatemala,Solola,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR85,1,Guatemala,Solola,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,1,El Salvador,Sonsonate,Tropical and Subtropical Moist Broadleaf Forests,9
COFFAR85,1,El Salvador,Sonsonate,Tropical and Subtropical Moist Broadleaf Forests,9
THEOCA45,1,Belize,Stann Creek,Tropical and Subtropical Moist Broadleaf Forests,96
THEOCA85,1,Belize,Stann Creek,Tropical and Subtropical Moist Broadleaf Forests,96
COFFAR45,-1,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,13
COFFAR85,-1,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,13
THEOCA45,1,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,44
THEOCA85,1,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,44
COFFAR45,-1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR85,-1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,3
THEOCA45,-1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,4
THEOCA85,-1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA45,1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,1098
THEOCA85,1,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,1095
COFFAR45,-1,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,20
COFFAR85,-1,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,20
THEOCA45,1,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,179
THEOCA85,1,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,179
THEOCA45,-1,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,2
THEOCA85,-1,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,2
COFFAR45,1,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR85,1,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR45,-1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,169
COFFAR85,-1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,188
THEOCA45,-1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,137
THEOCA85,-1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,124
COFFAR45,1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,239
COFFAR85,1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,220
THEOCA45,1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,894
THEOCA85,1,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,907
COFFAR45,2,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,10
COFFAR85,2,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,10
THEOCA45,2,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,11
THEOCA85,2,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,16
COFFAR45,-1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,46
COFFAR85,-1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,44
THEOCA45,-1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,34
THEOCA85,-1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,34
COFFAR45,1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,3
COFFAR85,1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,5
THEOCA45,1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,424
THEOCA85,1,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,424
THEOCA45,2,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,1
THEOCA85,2,Panama,Veraguas,Tropical and Subtropical Moist Broadleaf Forests,1
COFFAR45,-1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,81
COFFAR85,-1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,104
THEOCA45,-1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,10
THEOCA85,-1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,18
COFFAR45,1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,58
COFFAR85,1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,35
THEOCA45,1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,127
THEOCA85,1,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,119
THEOCA45,2,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,7
THEOCA85,2,Honduras,Yoro,Tropical and Subtropical Moist Broadleaf Forests,11
COFFAR45,-1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,11
COFFAR85,-1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,13
THEOCA45,-1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA85,-1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,7
COFFAR45,1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,8
COFFAR85,1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA45,1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,19
THEOCA85,1,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,18
COFFAR45,2,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,5
COFFAR85,2,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,6
THEOCA45,2,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,2
THEOCA85,2,Guatemala,Zacapa,Tropical and Subtropical Moist Broadleaf Forests,2
